gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
AT5G08070,AT5G08070.intron1,AT5G08070|5:2584522-2584871:+,5,2584522,2584871,+,AT5G08070.1,1,no,325,827,325,1152,0.282118055555556,1,Arabidopsis_thaliana,high_confidence_IR
AT5G08139,AT5G08139.intron1,AT5G08139|5:2617312-2617417:+,5,2617312,2617417,+,AT5G08139.2,1,yes,5016,628,5016,5644,0.888731396172927,1,Arabidopsis_thaliana,high_confidence_IR
AT5G08310,AT5G08310.intron1,AT5G08310|5:2672443-2672594:-,5,2672443,2672594,-,AT5G08310.1,1,no,142,383,142,525,0.27047619047619,1,Arabidopsis_thaliana,high_confidence_IR
AT5G08350,AT5G08350.intron1,AT5G08350|5:2686953-2687042:-,5,2686953,2687042,-,AT5G08350.1,1,no,1348,3413,1348,4761,0.28313379542113,1,Arabidopsis_thaliana,high_confidence_IR
AT5G08730,AT5G08730.intron1,AT5G08730|5:2846536-2846624:-,5,2846536,2846624,-,AT5G08730.1,1,no,105,22,105,127,0.826771653543307,1,Arabidopsis_thaliana,high_confidence_IR
AT5G09270,AT5G09270.intron2,AT5G09270|5:2880019-2880475:+,5,2880019,2880475,+,AT5G09270.2,1,yes,263,456,211,719,0.365785813630042,0.802281368821293,Arabidopsis_thaliana,high_confidence_IR
AT5G09620,AT5G09620.intron1,AT5G09620|5:2984423-2984536:-,5,2984423,2984536,-,AT5G09620.2,1,yes,16888,20,16888,16908,0.998817127986752,1,Arabidopsis_thaliana,high_confidence_IR
AT5G09630,AT5G09630.intron1,AT5G09630|5:2987238-2987504:-,5,2987238,2987504,-,AT5G09630.1,1,no,460,1649,460,2109,0.218112849691797,1,Arabidopsis_thaliana,high_confidence_IR
AT5G09880,AT5G09880.intron4,AT5G09880|5:3083330-3083928:-,5,3083330,3083928,-,AT5G09880.1,1,no,6693,2985,4948,9678,0.691568505889647,0.739279844613776,Arabidopsis_thaliana,high_confidence_IR
AT5G09950,AT5G09950.intron1,AT5G09950|5:3105832-3105922:-,5,3105832,3105922,-,AT5G09950.2,1,yes,110,307,109,417,0.26378896882494,0.990909090909091,Arabidopsis_thaliana,high_confidence_IR
AT5G10370,AT5G10370.intron1,AT5G10370|5:3262214-3262431:+,5,3262214,3262431,+,AT5G10370.1,1,no,201,612,196,813,0.247232472324723,0.975124378109453,Arabidopsis_thaliana,high_confidence_IR
AT5G10410,AT5G10410.intron1,AT5G10410|5:3272365-3272478:+,5,3272365,3272478,+,AT5G10410.1,1,no,591,1367,591,1958,0.301838610827375,1,Arabidopsis_thaliana,high_confidence_IR
AT5G10605,AT5G10605.intron3,AT5G10605|5:3352220-3352316:-,5,3352220,3352316,-,AT5G10605.1,1,no,1437,647,1030,2084,0.689539347408829,0.716771050800278,Arabidopsis_thaliana,high_confidence_IR
AT5G10620,AT5G10620.intron7,AT5G10620|5:3355027-3355120:-,5,3355027,3355120,-,AT5G10620.1,1,no,2109,155,2024,2264,0.931537102473498,0.959696538643907,Arabidopsis_thaliana,high_confidence_IR
AT5G10680,AT5G10680.intron1,AT5G10680|5:3373374-3373469:+,5,3373374,3373469,+,AT5G10680.1,1,yes,311,17,311,328,0.948170731707317,1,Arabidopsis_thaliana,high_confidence_IR
AT5G10790,AT5G10790.intron1,AT5G10790|5:3410247-3410747:+,5,3410247,3410747,+,AT5G10790.2,1,yes,92,225,68,317,0.290220820189274,0.739130434782609,Arabidopsis_thaliana,high_confidence_IR
AT5G10830,AT5G10830.intron1,AT5G10830|5:3423881-3424013:+,5,3423881,3424013,+,AT5G10830.1,1,no,3474,3108,3474,6582,0.527803099361896,1,Arabidopsis_thaliana,high_confidence_IR
AT5G10890,AT5G10890.intron1,AT5G10890|5:3434803-3434952:-,5,3434803,3434952,-,AT5G10890.1;AT5G10890.2,2,no,150,563,150,713,0.210378681626928,1,Arabidopsis_thaliana,high_confidence_IR
AT5G11150,AT5G11150.intron4,AT5G11150|5:3546500-3546628:-,5,3546500,3546628,-,AT5G11150.2,1,yes,7672,391,6728,8063,0.951506883294059,0.876955161626695,Arabidopsis_thaliana,high_confidence_IR
AT5G11530,AT5G11530.intron8,AT5G11530|5:3700965-3701199:+,5,3700965,3701199,+,AT5G11530.1;AT5G11530.2,2,yes,369,1440,332,1809,0.203980099502488,0.899728997289973,Arabidopsis_thaliana,high_confidence_IR
AT5G11620,AT5G11620.intron2,AT5G11620|5:3738900-3739009:-,5,3738900,3739009,-,AT5G11620.1,1,yes,34,42,28,76,0.447368421052632,0.823529411764706,Arabidopsis_thaliana,high_confidence_IR
AT5G11630,AT5G11630.intron2,AT5G11630|5:3740878-3741503:+,5,3740878,3741503,+,AT5G11630.2,1,yes,3266,2054,2940,5320,0.61390977443609,0.900183710961421,Arabidopsis_thaliana,high_confidence_IR
AT5G11690,AT5G11690.intron1,AT5G11690|5:3761492-3761738:+,5,3761492,3761738,+,AT5G11690.1,1,no,2273,5034,2273,7307,0.311071575201861,1,Arabidopsis_thaliana,high_confidence_IR
AT5G11720,AT5G11720.intron1,AT5G11720|5:3777073-3777201:+,5,3777073,3777201,+,AT5G11720.1,1,no,828,3275,633,4103,0.201803558371923,0.764492753623188,Arabidopsis_thaliana,high_confidence_IR
AT5G12240,AT5G12240.intron4,AT5G12240|5:3959324-3960210:-,5,3959324,3960210,-,AT5G12240.1,1,yes,12158,1284,10869,13442,0.904478500223181,0.893979272906728,Arabidopsis_thaliana,high_confidence_IR
AT5G13120,AT5G13120.intron2,AT5G13120|5:4164592-4164696:-,5,4164592,4164696,-,AT5G13120.2,1,yes,17343,36,13507,17379,0.997928534438115,0.778815660497031,Arabidopsis_thaliana,high_confidence_IR
AT5G13140,AT5G13140.intron1,AT5G13140|5:4171302-4171554:-,5,4171302,4171554,-,AT5G13140.1,1,no,4223,13700,4223,17923,0.235619036991575,1,Arabidopsis_thaliana,high_confidence_IR
AT5G13310,AT5G13310.intron2,AT5G13310|5:4265082-4265643:+,5,4265082,4265643,+,AT5G13310.2,1,yes,480,226,450,706,0.679886685552408,0.9375,Arabidopsis_thaliana,high_confidence_IR
AT5G13450,AT5G13450.intron3,AT5G13450|5:4311256-4311556:-,5,4311256,4311556,-,AT5G13450.2,1,yes,52453,6,46550,52459,0.999885624964258,0.887461155701294,Arabidopsis_thaliana,high_confidence_IR
AT5G13590,AT5G13590.intron9,AT5G13590|5:4373623-4373750:-,5,4373623,4373750,-,AT5G13590.1;AT5G13590.2;AT5G13590.4;AT5G13590.5;AT5G13590.6,5,yes,1307,3648,1209,4955,0.263773965691221,0.925019127773527,Arabidopsis_thaliana,high_confidence_IR
AT5G02125,AT5G02125.intron1,AT5G02125|5:4495699-4495797:+,5,4495699,4495797,+,AT5G02125.1,1,no,218,44,218,262,0.83206106870229,1,Arabidopsis_thaliana,high_confidence_IR
AT5G14270,AT5G14270.intron1,AT5G14270|5:4604897-4605111:+,5,4604897,4605111,+,AT5G14270.3,1,yes,9183,2981,6462,12164,0.754932587964485,0.703691604050964,Arabidopsis_thaliana,high_confidence_IR
AT5G14360,AT5G14360.intron1,AT5G14360|5:4631312-4631423:+,5,4631312,4631423,+,AT5G14360.1,1,no,504,1568,504,2072,0.243243243243243,1,Arabidopsis_thaliana,high_confidence_IR
AT5G14570,AT5G14570.intron1,AT5G14570|5:4695629-4695706:-,5,4695629,4695706,-,AT5G14570.1,1,no,4174,5537,4174,9711,0.429821851508598,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15190,AT5G15190.intron1,AT5G15190|5:4933035-4933117:-,5,4933035,4933117,-,AT5G15190.2,1,yes,5003,2369,5003,7372,0.678648941942485,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15260,AT5G15260.intron2,AT5G15260|5:4953228-4953620:-,5,4953228,4953620,-,AT5G15260.2,1,yes,625,28,525,653,0.957120980091884,0.84,Arabidopsis_thaliana,high_confidence_IR
AT5G15320,AT5G15320.intron2,AT5G15320|5:4977857-4978610:+,5,4977857,4978610,+,AT5G15320.2,1,yes,20299,455,16447,20754,0.978076515370531,0.81023695748559,Arabidopsis_thaliana,high_confidence_IR
AT5G15581,AT5G15581.intron1,AT5G15581|5:5071975-5072070:+,5,5071975,5072070,+,AT5G15581.1,1,no,8537,151,8537,8688,0.9826197053407,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15620,AT5G15620.intron2,AT5G15620|5:5083603-5083694:+,5,5083603,5083694,+,AT5G15620.1,1,no,18,28,13,46,0.391304347826087,0.722222222222222,Arabidopsis_thaliana,high_confidence_IR
AT5G15690,AT5G15690.intron1,AT5G15690|5:5114168-5114237:-,5,5114168,5114237,-,AT5G15690.1,1,no,21,16,21,37,0.567567567567568,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15710,AT5G15710.intron1,AT5G15710|5:5124310-5124772:+,5,5124310,5124772,+,AT5G15710.1,1,yes,230,80,230,310,0.741935483870968,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15790,AT5G15790.intron1,AT5G15790|5:5148845-5148949:+,5,5148845,5148949,+,AT5G15790.1;AT5G15790.5,2,yes,1890,101,1329,1991,0.949271722752386,0.703174603174603,Arabidopsis_thaliana,high_confidence_IR
AT5G15840,AT5G15840.intron1,AT5G15840|5:5171703-5171935:-,5,5171703,5171935,-,AT5G15840.1,1,yes,358,305,358,663,0.539969834087481,1,Arabidopsis_thaliana,high_confidence_IR
AT5G15845,AT5G15845.intron11,AT5G15845|5:5178008-5178116:+,5,5178008,5178116,+,AT5G15845.1,1,no,137,57,132,194,0.706185567010309,0.963503649635037,Arabidopsis_thaliana,high_confidence_IR
AT5G15890,AT5G15890.intron1,AT5G15890|5:5188437-5188517:-,5,5188437,5188517,-,AT5G15890.1,1,no,438,428,438,866,0.505773672055427,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16200,AT5G16200.intron1,AT5G16200|5:5290234-5290344:-,5,5290234,5290344,-,AT5G16200.2,1,yes,550,549,550,1099,0.500454959053685,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16235,AT5G16235.intron1,AT5G16235|5:5304823-5304921:-,5,5304823,5304921,-,AT5G16235.1,1,yes,2423,5,2423,2428,0.997940691927512,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16330,AT5G16330.intron1,AT5G16330|5:5346774-5346859:-,5,5346774,5346859,-,AT5G16330.1,1,no,91,68,91,159,0.572327044025157,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16360,AT5G16360.intron1,AT5G16360|5:5355994-5356101:-,5,5355994,5356101,-,AT5G16360.1,1,no,4275,7074,4275,11349,0.376685170499603,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16410,AT5G16410.intron1,AT5G16410|5:5366636-5366891:-,5,5366636,5366891,-,AT5G16410.1,1,no,131,340,131,471,0.278131634819533,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16453,AT5G16453.intron1,AT5G16453|5:5375752-5375861:-,5,5375752,5375861,-,AT5G16453.1,1,no,77,35,77,112,0.6875,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16470,AT5G16470.intron1,AT5G16470|5:5380130-5380234:+,5,5380130,5380234,+,AT5G16470.2,1,yes,2222,274,2222,2496,0.890224358974359,1,Arabidopsis_thaliana,high_confidence_IR
AT5G16740,AT5G16740.intron2,AT5G16740|5:5501584-5501746:-,5,5501584,5501746,-,AT5G16740.1,1,no,65,11,64,76,0.855263157894737,0.984615384615385,Arabidopsis_thaliana,high_confidence_IR
AT5G16780,AT5G16780.intron14,AT5G16780|5:5516727-5517399:-,5,5516727,5517399,-,AT5G16780.2,1,yes,203,593,144,796,0.255025125628141,0.70935960591133,Arabidopsis_thaliana,high_confidence_IR
AT5G16790,AT5G16790.intron1,AT5G16790|5:5523507-5523834:-,5,5523507,5523834,-,AT5G16790.1,1,yes,438,861,329,1299,0.337182448036952,0.751141552511416,Arabidopsis_thaliana,high_confidence_IR
AT5G16850,AT5G16850.intron12,AT5G16850|5:5538597-5538713:-,5,5538597,5538713,-,AT5G16850.1,1,no,53,88,43,141,0.375886524822695,0.811320754716981,Arabidopsis_thaliana,high_confidence_IR
AT5G16910,AT5G16910.intron1,AT5G16910|5:5561275-5561653:+,5,5561275,5561653,+,AT5G16910.1,1,no,875,2380,650,3255,0.268817204301075,0.742857142857143,Arabidopsis_thaliana,high_confidence_IR
AT5G16910,AT5G16910.intron3,AT5G16910|5:5563469-5563550:+,5,5563469,5563550,+,AT5G16910.1,1,no,980,2847,808,3827,0.256075254768748,0.824489795918367,Arabidopsis_thaliana,high_confidence_IR
AT5G17522,AT5G17522.intron1,AT5G17522|5:5775723-5776075:+,5,5775723,5776075,+,AT5G17522.1,1,no,8,6,8,14,0.571428571428571,1,Arabidopsis_thaliana,high_confidence_IR
AT5G17540,AT5G17540.intron1,AT5G17540|5:5783006-5783241:-,5,5783006,5783241,-,AT5G17540.1,1,no,527,346,527,873,0.603665521191294,1,Arabidopsis_thaliana,high_confidence_IR
AT5G17860,AT5G17860.intron1,AT5G17860|5:5903559-5903663:-,5,5903559,5903663,-,AT5G17860.2,1,yes,15818,568,15818,16386,0.965336262663249,1,Arabidopsis_thaliana,high_confidence_IR
AT5G17880,AT5G17880.intron1,AT5G17880|5:5912539-5912614:-,5,5912539,5912614,-,AT5G17880.1;AT5G17880.2,2,no,695,1893,521,2588,0.26854714064915,0.749640287769784,Arabidopsis_thaliana,high_confidence_IR
AT5G17890,AT5G17890.intron1,AT5G17890|5:5917431-5917776:+,5,5917431,5917776,+,AT5G17890.1,1,no,714,2629,600,3343,0.213580616212982,0.840336134453782,Arabidopsis_thaliana,high_confidence_IR
AT5G17970,AT5G17970.intron3,AT5G17970|5:5949440-5949529:-,5,5949440,5949529,-,AT5G17970.1,1,no,9,13,7,22,0.409090909090909,0.777777777777778,Arabidopsis_thaliana,high_confidence_IR
AT5G17970,AT5G17970.intron1,AT5G17970|5:5951054-5951140:-,5,5951054,5951140,-,AT5G17970.1,1,no,29,6,27,35,0.828571428571429,0.931034482758621,Arabidopsis_thaliana,high_confidence_IR
AT5G18065,AT5G18065.intron1,AT5G18065|5:5978753-5979251:+,5,5978753,5979251,+,AT5G18065.3,1,yes,2507,955,1864,3462,0.724147891392259,0.74351814918229,Arabidopsis_thaliana,high_confidence_IR
AT5G18220,AT5G18220.intron1,AT5G18220|5:6020037-6020109:-,5,6020037,6020109,-,AT5G18220.1,1,no,429,13,429,442,0.970588235294118,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18350,AT5G18350.intron1,AT5G18350|5:6077986-6078078:-,5,6077986,6078078,-,AT5G18350.1,1,no,42,90,36,132,0.318181818181818,0.857142857142857,Arabidopsis_thaliana,high_confidence_IR
AT5G18360,AT5G18360.intron1,AT5G18360|5:6082465-6082557:-,5,6082465,6082557,-,AT5G18360.1,1,no,328,565,292,893,0.367301231802912,0.890243902439024,Arabidopsis_thaliana,high_confidence_IR
AT5G18370,AT5G18370.intron1,AT5G18370|5:6088248-6088312:-,5,6088248,6088312,-,AT5G18370.1,1,no,496,689,417,1185,0.418565400843882,0.840725806451613,Arabidopsis_thaliana,high_confidence_IR
AT5G18403,AT5G18403.intron1,AT5G18403|5:6095392-6095500:+,5,6095392,6095500,+,AT5G18403.1,1,no,738,22,738,760,0.971052631578947,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18407,AT5G18407.intron1,AT5G18407|5:6096830-6096948:+,5,6096830,6096948,+,AT5G18407.1,1,no,66,17,66,83,0.795180722891566,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18430,AT5G18430.intron1,AT5G18430|5:6111564-6111696:-,5,6111564,6111696,-,AT5G18430.1,1,no,320,643,232,963,0.332294911734164,0.725,Arabidopsis_thaliana,high_confidence_IR
AT5G02895,AT5G02895.intron1,AT5G02895|5:6128875-6128991:-,5,6128875,6128991,-,AT5G02895.1,1,no,8888,359,8888,9247,0.961176597815508,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18710,AT5G18710.intron1,AT5G18710|5:6241211-6241637:+,5,6241211,6241637,+,AT5G18710.1,1,no,24,67,24,91,0.263736263736264,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18730,AT5G18730.intron1,AT5G18730|5:6246933-6247170:+,5,6246933,6247170,+,AT5G18730.1,1,no,53,111,53,164,0.323170731707317,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18740,AT5G18740.intron1,AT5G18740|5:6249799-6250015:+,5,6249799,6250015,+,AT5G18740.1,1,no,36,64,36,100,0.36,1,Arabidopsis_thaliana,high_confidence_IR
AT5G18850,AT5G18850.intron1,AT5G18850|5:6287056-6287132:+,5,6287056,6287132,+,AT5G18850.1,1,no,4984,13771,4984,18755,0.26574246867502,1,Arabidopsis_thaliana,high_confidence_IR
AT5G19190,AT5G19190.intron1,AT5G19190|5:6457487-6457591:+,5,6457487,6457591,+,AT5G19190.1,1,no,9800,38837,9800,48637,0.201492690749841,1,Arabidopsis_thaliana,high_confidence_IR
AT5G19230,AT5G19230.intron2,AT5G19230|5:6467715-6467846:+,5,6467715,6467846,+,AT5G19230.1;AT5G19230.2,2,no,6897,24847,6878,31744,0.217269405241935,0.997245179063361,Arabidopsis_thaliana,high_confidence_IR
AT5G19240,AT5G19240.intron1,AT5G19240|5:6470291-6470463:+,5,6470291,6470463,+,AT5G19240.1,1,no,16488,15000,16488,31488,0.523628048780488,1,Arabidopsis_thaliana,high_confidence_IR
AT5G19350,AT5G19350.intron3,AT5G19350|5:6520086-6520201:+,5,6520086,6520201,+,AT5G19350.2,1,yes,9923,1557,7273,11480,0.864372822299652,0.732943666229971,Arabidopsis_thaliana,high_confidence_IR
AT5G19640,AT5G19640.intron5,AT5G19640|5:6637652-6637779:+,5,6637652,6637779,+,AT5G19640.1,1,no,52,56,52,108,0.481481481481481,1,Arabidopsis_thaliana,high_confidence_IR
AT5G19970,AT5G19970.intron1,AT5G19970|5:6747791-6747886:+,5,6747791,6747886,+,AT5G19970.2,1,yes,2588,86,2588,2674,0.967838444278235,1,Arabidopsis_thaliana,high_confidence_IR
AT5G20225,AT5G20225.intron1,AT5G20225|5:6825684-6825773:-,5,6825684,6825773,-,AT5G20225.1,1,yes,6014,54,6014,6068,0.991100856954515,1,Arabidopsis_thaliana,high_confidence_IR
AT5G20460,AT5G20460.intron1,AT5G20460|5:6914360-6914759:+,5,6914360,6914759,+,AT5G20460.1,1,no,31,10,31,41,0.75609756097561,1,Arabidopsis_thaliana,high_confidence_IR
AT5G20480,AT5G20480.intron1,AT5G20480|5:6921984-6922167:+,5,6921984,6922167,+,AT5G20480.1,1,yes,364,276,354,640,0.56875,0.972527472527473,Arabidopsis_thaliana,high_confidence_IR
AT5G20480,AT5G20480.intron2,AT5G20480|5:6925198-6925284:+,5,6925198,6925284,+,AT5G20480.1;AT5G20480.2,2,no,443,1443,433,1886,0.234888653234358,0.977426636568849,Arabidopsis_thaliana,high_confidence_IR
AT5G03255,AT5G03255.intron1,AT5G03255|5:7104572-7104709:+,5,7104572,7104709,+,AT5G03255.1,1,no,177,49,158,226,0.783185840707965,0.892655367231638,Arabidopsis_thaliana,high_confidence_IR
AT5G03255,AT5G03255.intron2,AT5G03255|5:7105821-7105954:+,5,7105821,7105954,+,AT5G03255.1,1,no,52,43,37,95,0.547368421052632,0.711538461538462,Arabidopsis_thaliana,high_confidence_IR
AT5G20960,AT5G20960.intron10,AT5G20960|5:7122512-7122673:+,5,7122512,7122673,+,AT5G20960.2,1,yes,797,66,620,863,0.923522595596756,0.777917189460477,Arabidopsis_thaliana,high_confidence_IR
AT5G21100,AT5G21100.intron3,AT5G21100|5:7169677-7169750:+,5,7169677,7169750,+,AT5G21100.1,1,no,2336,3732,1656,6068,0.384970336189848,0.708904109589041,Arabidopsis_thaliana,high_confidence_IR
AT5G21120,AT5G21120.intron1,AT5G21120|5:7182012-7182623:+,5,7182012,7182623,+,AT5G21120.1,1,yes,18,65,18,83,0.216867469879518,1,Arabidopsis_thaliana,high_confidence_IR
AT5G21940,AT5G21940.intron1,AT5G21940|5:7249978-7250090:-,5,7249978,7250090,-,AT5G21940.1,1,no,23965,68699,23965,92664,0.258622550289217,1,Arabidopsis_thaliana,high_confidence_IR
AT5G22210,AT5G22210.intron1,AT5G22210|5:7358884-7359548:+,5,7358884,7359548,+,AT5G22210.1,1,yes,6148,1913,5219,8061,0.762684530455279,0.848893949251789,Arabidopsis_thaliana,high_confidence_IR
AT5G22270,AT5G22270.intron1,AT5G22270|5:7372817-7373040:-,5,7372817,7373040,-,AT5G22270.1,1,no,5580,13479,5580,19059,0.292775066897529,1,Arabidopsis_thaliana,high_confidence_IR
AT5G22420,AT5G22420.intron9,AT5G22420|5:7431709-7431807:+,5,7431709,7431807,+,AT5G22420.1;AT5G22420.2;AT5G22420.3;AT5G22420.4;AT5G22420.5;AT5G22420.6;AT5G22420.7,7,no,67,18,59,85,0.788235294117647,0.880597014925373,Arabidopsis_thaliana,high_confidence_IR
AT5G22690,AT5G22690.intron1,AT5G22690|5:7541830-7541903:+,5,7541830,7541903,+,AT5G22690.1;AT5G22690.2;AT5G22690.3;AT5G22690.4,4,no,2826,1405,2427,4231,0.667927203970692,0.858811040339703,Arabidopsis_thaliana,high_confidence_IR
AT5G22730,AT5G22730.intron1,AT5G22730|5:7553269-7553373:-,5,7553269,7553373,-,AT5G22730.3,1,yes,2232,38,1753,2270,0.983259911894273,0.785394265232975,Arabidopsis_thaliana,high_confidence_IR
AT5G23030,AT5G23030.intron1,AT5G23030|5:7727311-7727406:+,5,7727311,7727406,+,AT5G23030.1,1,no,147,311,147,458,0.320960698689956,1,Arabidopsis_thaliana,high_confidence_IR
AT5G23035,AT5G23035.intron1,AT5G23035|5:7728238-7728406:-,5,7728238,7728406,-,AT5G23035.1,1,no,46,41,46,87,0.528735632183908,1,Arabidopsis_thaliana,high_confidence_IR
AT5G23110,AT5G23110.intron3,AT5G23110|5:7765833-7766047:+,5,7765833,7766047,+,AT5G23110.1,1,no,312,630,273,942,0.331210191082803,0.875,Arabidopsis_thaliana,high_confidence_IR
AT5G03585,AT5G03585.intron1,AT5G03585|5:7826740-7826877:+,5,7826740,7826877,+,AT5G03585.1,1,no,2217,151,2217,2368,0.936233108108108,1,Arabidopsis_thaliana,high_confidence_IR
AT5G23410,AT5G23410.intron2,AT5G23410|5:7886094-7886177:-,5,7886094,7886177,-,AT5G23410.1,1,no,3315,2499,2569,5814,0.570175438596491,0.774962292609351,Arabidopsis_thaliana,high_confidence_IR
AT5G23540,AT5G23540.intron1,AT5G23540|5:7937859-7938091:+,5,7937859,7938091,+,AT5G23540.2,1,yes,25177,113,19438,25290,0.995531830763147,0.772053858680542,Arabidopsis_thaliana,high_confidence_IR
AT5G23710,AT5G23710.intron1,AT5G23710|5:7997239-7997384:-,5,7997239,7997384,-,AT5G23710.1,1,no,1505,3688,1505,5193,0.289813210090506,1,Arabidopsis_thaliana,high_confidence_IR
AT5G23750,AT5G23750.intron1,AT5G23750|5:8011471-8011560:-,5,8011471,8011560,-,AT5G23750.3,1,yes,2878,74,2083,2952,0.974932249322493,0.723766504517026,Arabidopsis_thaliana,high_confidence_IR
AT5G23830,AT5G23830.intron2,AT5G23830|5:8034155-8034277:+,5,8034155,8034277,+,AT5G23830.2,1,yes,7138,347,6125,7485,0.953640614562458,0.858083496777809,Arabidopsis_thaliana,high_confidence_IR
AT5G23920,AT5G23920.intron1,AT5G23920|5:8073749-8073814:-,5,8073749,8073814,-,AT5G23920.1,1,no,2380,8676,2380,11056,0.215267727930535,1,Arabidopsis_thaliana,high_confidence_IR
AT5G24180,AT5G24180.intron2,AT5G24180|5:8196529-8196720:+,5,8196529,8196720,+,AT5G24180.1,1,no,38,32,30,70,0.542857142857143,0.789473684210526,Arabidopsis_thaliana,high_confidence_IR
AT5G24206,AT5G24206.intron2,AT5G24206|5:8213833-8213968:-,5,8213833,8213968,-,AT5G24206.1,1,no,555,564,449,1119,0.49597855227882,0.809009009009009,Arabidopsis_thaliana,high_confidence_IR
AT5G24735,AT5G24735.intron1,AT5G24735|5:8468673-8469019:-,5,8468673,8469019,-,AT5G24735.1,1,no,10149,27899,10149,38048,0.266742010092515,1,Arabidopsis_thaliana,high_confidence_IR
AT5G24740,AT5G24740.intron25,AT5G24740|5:8480708-8480824:-,5,8480708,8480824,-,AT5G24740.1;AT5G24740.2;AT5G24740.3;AT5G24740.4;AT5G24740.5;AT5G24740.6,6,no,227,732,170,959,0.236704900938478,0.748898678414097,Arabidopsis_thaliana,high_confidence_IR
AT5G24830,AT5G24830.intron4,AT5G24830|5:8533468-8533544:+,5,8533468,8533544,+,AT5G24830.1,1,no,599,2102,536,2701,0.2217697149204,0.894824707846411,Arabidopsis_thaliana,high_confidence_IR
AT5G24890,AT5G24890.intron1,AT5G24890|5:8558757-8558849:-,5,8558757,8558849,-,AT5G24890.1,1,no,7060,21173,7060,28233,0.250061984202883,1,Arabidopsis_thaliana,high_confidence_IR
AT5G24960,AT5G24960.intron3,AT5G24960|5:8600315-8600412:-,5,8600315,8600412,-,AT5G24960.1,1,yes,179,206,135,385,0.464935064935065,0.754189944134078,Arabidopsis_thaliana,high_confidence_IR
AT5G25130,AT5G25130.intron1,AT5G25130|5:8668359-8668512:+,5,8668359,8668512,+,AT5G25130.1,1,no,735,2011,621,2746,0.267662053896577,0.844897959183673,Arabidopsis_thaliana,high_confidence_IR
AT5G25140,AT5G25140.intron2,AT5G25140|5:8673865-8673942:+,5,8673865,8673942,+,AT5G25140.1,1,no,704,2288,581,2992,0.235294117647059,0.825284090909091,Arabidopsis_thaliana,high_confidence_IR
AT5G25190,AT5G25190.intron1,AT5G25190|5:8707470-8707572:-,5,8707470,8707572,-,AT5G25190.1,1,no,1930,3502,1930,5432,0.355301914580265,1,Arabidopsis_thaliana,high_confidence_IR
AT5G25220,AT5G25220.intron5,AT5G25220|5:8737982-8738083:+,5,8737982,8738083,+,AT5G25220.2,1,yes,9955,2028,7043,11983,0.830760243678545,0.70748367654445,Arabidopsis_thaliana,high_confidence_IR
AT5G25230,AT5G25230.intron1,AT5G25230|5:8739620-8739697:+,5,8739620,8739697,+,AT5G25230.1,1,no,138,75,113,213,0.647887323943662,0.818840579710145,Arabidopsis_thaliana,high_confidence_IR
AT5G25310,AT5G25310.intron3,AT5G25310|5:8786472-8786566:+,5,8786472,8786566,+,AT5G25310.1,1,no,88,43,64,131,0.67175572519084,0.727272727272727,Arabidopsis_thaliana,high_confidence_IR
AT5G25340,AT5G25340.intron5,AT5G25340|5:8794403-8794496:+,5,8794403,8794496,+,AT5G25340.1,1,no,39215,279,38843,39494,0.992935635792779,0.990513833992095,Arabidopsis_thaliana,high_confidence_IR
AT5G25350,AT5G25350.intron1,AT5G25350|5:8796689-8796857:-,5,8796689,8796857,-,AT5G25350.1,1,no,8364,32122,8364,40486,0.206589932322284,1,Arabidopsis_thaliana,high_confidence_IR
AT5G25390,AT5G25390.intron2,AT5G25390|5:8820717-8821260:+,5,8820717,8821260,+,AT5G25390.1,1,yes,484,22,424,506,0.956521739130435,0.87603305785124,Arabidopsis_thaliana,high_confidence_IR
AT5G25450,AT5G25450.intron3,AT5G25450|5:8857369-8857780:+,5,8857369,8857780,+,AT5G25450.2,1,yes,2974,62,2355,3036,0.979578392621871,0.791862811028917,Arabidopsis_thaliana,high_confidence_IR
AT5G25490,AT5G25490.intron3,AT5G25490|5:8877375-8877559:+,5,8877375,8877559,+,AT5G25490.1,1,yes,287,1095,201,1382,0.20767004341534,0.700348432055749,Arabidopsis_thaliana,high_confidence_IR
